# Provided by Giancarlo Cusumano, 2017-06-06, as "slow_shaper_hg_single_ns.dat".
# Second column duplicated to assume identical shape for HG and LG.
# Peak is approximately at T=30.6 ns, FWHM about 40.7 ns.
# Together with astri_fast_shaper_ns-v4.dat for the trigger channel
# (peak at T=15 ns), the peak sensing should start about 10-15 ns AFTER
# the trigger (negative FADC_SUM_OFFSET!).
#
#  Time (ns)                 V(Slow-Shaper_LG:OUT)
   -0.000000001  0                      0                    # Start and finish with zero
   49.217327238  9.249543654732e-005    9.249543654732e-005 
   50.217381419  8.793101733318e-005    8.793101733318e-005 
   51.217435600  8.331648132298e-005    8.331648132298e-005 
   52.217489780  7.866599480622e-005    7.866599480622e-005 
   53.217543961  7.399504102068e-005    7.399504102068e-005 
   54.217598141  6.931196548976e-005    6.931196548976e-005 
   55.217652322  6.463089084718e-005    6.463089084718e-005 
   56.217706503  5.996298932587e-005    5.996298932587e-005 
   57.217760683  5.531870920095e-005    5.531870920095e-005 
   58.217814864  5.070779297967e-005    5.070779297967e-005 
   59.217869045  4.613930286723e-005    4.613930286723e-005 
   60.217923225  4.162162076682e-005    4.162162076682e-005 
   61.217977406  3.716248465935e-005    3.716248465935e-005 
   62.218031586  3.276900315541e-005    3.276900315541e-005 
   63.218085767  2.844767914212e-005    2.844767914212e-005 
   64.218139948  2.420442797302e-005    2.420442797302e-005 
   65.218194128  2.004460475291e-005    2.004460475291e-005 
   66.218248309  1.597302798473e-005    1.597302798473e-005 
   67.218302489  1.199399594043e-005    1.199399594043e-005 
   68.218356670  8.111319402815e-006    8.111319402815e-006 
   69.218410851  4.328338491177e-006    4.328338491177e-006 
   70.218465031  6.479476724053e-007    6.479476724053e-007 
   71.218519212  -2.927381274276e-006   -2.927381274276e-006 
   72.218573393  -6.395577656804e-006   -6.395577656804e-006 
   73.218627573  -9.754948223417e-006   -9.754948223417e-006 
   74.218681754  -1.300415897276e-005   -1.300415897276e-005 
   75.218735934  -1.614221037016e-005   -1.614221037016e-005 
   76.218790115  -1.916841938510e-005   -1.916841938510e-005 
   77.218844296  -2.208239675383e-005   -2.208239675383e-005 
   78.218898476  -2.488403333700e-005   -2.488403333700e-005 
   79.218952657  -2.757347465376e-005   -2.757347465376e-005 
   80.219006838  -3.015110814886e-005   -3.015110814886e-005 
   81.219061018  -3.261754318373e-005   -3.261754318373e-005 
   82.219115199  -3.497359284665e-005   -3.497359284665e-005 
   83.219169379  -3.722025940078e-005   -3.722025940078e-005 
   84.219223560  -3.935872882721e-005   -3.935872882721e-005 
   85.219277741  -4.139033626416e-005   -4.139033626416e-005 
   86.219331921  -4.331656600698e-005   -4.331656600698e-005 
   87.219386102  -4.513903331826e-005   -4.513903331826e-005 
   88.219440283  -4.685947715188e-005   -4.685947715188e-005 
   89.219494463  -4.847974196309e-005   -4.847974196309e-005 
   90.219548644  -5.000176315662e-005   -5.000176315662e-005 
   91.219602824  -5.142757072463e-005   -5.142757072463e-005 
   92.219657005  -5.275925650494e-005   -5.275925650494e-005 
   93.219711186  -5.399898873293e-005   -5.399898873293e-005 
   94.219765366  -5.514898293768e-005   -5.514898293768e-005 
   95.219819547  -5.621150921797e-005   -5.621150921797e-005 
   96.219873728  -5.718886677641e-005   -5.718886677641e-005 
   97.219927908  -5.808339483337e-005   -5.808339483337e-005 
   98.219982089  -5.889745079912e-005   -5.889745079912e-005 
   99.220036269  -5.963341391180e-005   -5.963341391180e-005 
  100.220090450  -6.029366704752e-005   -6.029366704752e-005 
  101.220144631  -6.088060035836e-005   -6.088060035836e-005 
  102.220198811  -6.139661127236e-005   -6.139661127236e-005 
  103.220252992  -6.184408266563e-005   -6.184408266563e-005 
  104.220307172  -6.222537922440e-005   -6.222537922440e-005 
  105.220361353  -6.254288018681e-005   -6.254288018681e-005 
  106.220415534  -6.279891385930e-005   -6.279891385930e-005 
  107.220469714  -6.299580127234e-005   -6.299580127234e-005 
  108.220523895  -6.313584162854e-005   -6.313584162854e-005 
  109.220578076  -6.322129775072e-005   -6.322129775072e-005 
  110.220632256  -6.325439608190e-005   -6.325439608190e-005 
  111.220686437  -6.323735578917e-005   -6.323735578917e-005 
  112.220740617  -6.317232328001e-005   -6.317232328001e-005 
  113.220794798  -6.306143041002e-005   -6.306143041002e-005 
  114.220848979  -6.290676537901e-005   -6.290676537901e-005 
  115.220903159  -6.271036545513e-005   -6.271036545513e-005 
  116.220957340  -6.247424607864e-005   -6.247424607864e-005 
  117.221011521  -6.220035720617e-005   -6.220035720617e-005 
  118.221065701  -6.189061241457e-005   -6.189061241457e-005 
  119.221119882  -6.154688162496e-005   -6.154688162496e-005 
  120.221174062  -6.117097655078e-005   -6.117097655078e-005 
  121.221228243  -6.076469071559e-005   -6.076469071559e-005 
  122.221282424  -6.032973760739e-005   -6.032973760739e-005 
  123.221336604  -5.986779797240e-005   -5.986779797240e-005 
  124.221390785  -5.938050526311e-005   -5.938050526311e-005 
  125.221444966  -5.886944563827e-005   -5.886944563827e-005 
  126.221499146  -5.833615432493e-005   -5.833615432493e-005 
  127.221553327  -5.778211925644e-005   -5.778211925644e-005 
  128.221607507  -5.720878471038e-005   -5.720878471038e-005 
  129.221661688  -5.661754403263e-005   -5.661754403263e-005 
  130.221715869  -5.600974691333e-005   -5.600974691333e-005 
  131.221770049  -5.538669211091e-005   -5.538669211091e-005 
  132.221824230  -5.474964200403e-005   -5.474964200403e-005 
  133.221878411  -5.409980803961e-005   -5.409980803961e-005 
  134.221932591  -5.343835437088e-005   -5.343835437088e-005 
  135.221986772  -5.276640513330e-005   -5.276640513330e-005 
  136.222040952  -5.208504808252e-005   -5.208504808252e-005 
  137.222095133  -5.139531640452e-005   -5.139531640452e-005 
  138.222149314  -5.069821054349e-005   -5.069821054349e-005 
  139.222203494  -4.999468364986e-005   -4.999468364986e-005 
  140.222257675  -4.928565977025e-005   -4.928565977025e-005 
  141.222311856  -4.857201565756e-005   -4.857201565756e-005 
  142.222366036  -4.785458804690e-005   -4.785458804690e-005 
  143.222420217  -4.713418456959e-005   -4.713418456959e-005 
  144.222474397  -4.641156920115e-005   -4.641156920115e-005 
  145.222528578  -4.568747681333e-005   -4.568747681333e-005 
  146.222582759  -4.496260589804e-005   -4.496260589804e-005 
  147.222636939  -4.423761856742e-005   -4.423761856742e-005 
  148.222691120  -4.351314419182e-005   -4.351314419182e-005 
  149.222745300  -4.278978667571e-005   -4.278978667571e-005 
  150.222799481  -4.206811718177e-005   -4.206811718177e-005 
  151.222853662  -4.134866685490e-005   -4.134866685490e-005 
  152.222907842  -4.063195592607e-005   -4.063195592607e-005 
  153.222962023  -3.991845733253e-005   -3.991845733253e-005 
  154.223016204  -3.920863309759e-005   -3.920863309759e-005 
  155.223070384  -3.850290522678e-005   -3.850290522678e-005 
  156.223124565  -3.780168481171e-005   -3.780168481171e-005 
  157.223178745  -3.710534656420e-005   -3.710534656420e-005 
  158.223232926  -3.641424336820e-005   -3.641424336820e-005 
  159.223287107  -3.572871355573e-005   -3.572871355573e-005 
  160.223341287  -3.504905907903e-005   -3.504905907903e-005 
  161.223395468  -3.437557461439e-005   -3.437557461439e-005 
  162.223449649  -3.370852937223e-005   -3.370852937223e-005 
  163.223503829  -3.304816709715e-005   -3.304816709715e-005 
  164.223558010  -3.239471698180e-005   -3.239471698180e-005 
  165.223612190  -3.174839366693e-005   -3.174839366693e-005 
  166.223666371  -3.110939360340e-005   -3.110939360340e-005 
  167.223720552  -3.047788413824e-005   -3.047788413824e-005 
  168.223774732  -2.985403443745e-005   -2.985403443745e-005 
  169.223828913  -2.923798638221e-005   -2.923798638221e-005 
  170.223883094  -2.862987093977e-005   -2.862987093977e-005 
  171.223937274  -2.802980270644e-005   -2.802980270644e-005 
  172.223991455  -2.743788718362e-005   -2.743788718362e-005 
  173.224045635  -2.685421350179e-005   -2.685421350179e-005 
  174.224099816  -2.627885623951e-005   -2.627885623951e-005 
  175.224153997  -2.571188451839e-005   -2.571188451839e-005 
  176.224208177  -2.515335290809e-005   -2.515335290809e-005 
  177.224262358  -2.460330142640e-005   -2.460330142640e-005 
  178.224316539  -2.406176463410e-005   -2.406176463410e-005 
  179.224370719  -2.352876981604e-005   -2.352876981604e-005 
  180.224424900  -2.300432788616e-005   -2.300432788616e-005 
  181.224479080  -2.248844430142e-005   -2.248844430142e-005 
  182.224533261  -2.198112088081e-005   -2.198112088081e-005 
  183.224587442  -2.148234307242e-005   -2.148234307242e-005 
  184.224641622  -2.099209632433e-005   -2.099209632433e-005 
  185.224695803  -2.051035517070e-005   -2.051035517070e-005 
  186.224749983  -2.003708686971e-005   -2.003708686971e-005 
  187.224804164  -1.957225504157e-005   -1.957225504157e-005 
  188.224858345  -1.911581784952e-005   -1.911581784952e-005 
  189.224912525  -1.866772618087e-005   -1.866772618087e-005 
  190.224966706  -1.822792546591e-005   -1.822792546591e-005 
  191.225020887  -1.779635749699e-005   -1.779635749699e-005 
  192.225075067  -1.737296042847e-005   -1.737296042847e-005 
  193.225129248  -1.695766513876e-005   -1.695766513876e-005 
  194.225183428  -1.655040068727e-005   -1.655040068727e-005 
  195.225237609  -1.615109431441e-005   -1.615109431441e-005 
  196.225291790  -1.575966598466e-005   -1.575966598466e-005 
  197.225345970  -1.537603566248e-005   -1.537603566248e-005 
  198.225400151  -1.500011876487e-005   -1.500011876487e-005 
  199.225454332  -1.463182979933e-005   -1.463182979933e-005 
  200.225508512  -1.427107963536e-005   -1.427107963536e-005 
  201.225562693  -1.391777641402e-005   -1.391777641402e-005 
  202.225616873  -1.357182827633e-005   -1.357182827633e-005 
  203.225671054  -1.323313972534e-005   -1.323313972534e-005 
  204.225725235  -1.290161526413e-005   -1.290161526413e-005 
  205.225779415  -1.257715666725e-005   -1.257715666725e-005 
  206.225833596  -1.225966570928e-005   -1.225966570928e-005 
  207.225887777  -1.194904143631e-005   -1.194904143631e-005 
  208.225941957  -1.164518471342e-005   -1.164518471342e-005 
  209.225996138  -1.134799185820e-005   -1.134799185820e-005 
  210.226050318  -1.105736282625e-005   -1.105736282625e-005 
  211.226104499  -1.077319484466e-005   -1.077319484466e-005 
  212.226158680  -1.049538423104e-005   -1.049538423104e-005 
  213.226212860  -1.022382821247e-005   -1.022382821247e-005 
  214.226267041  -9.958423106582e-006   -9.958423106582e-006 
  215.226321222  -9.699067049951e-006   -9.699067049951e-006 
  216.226375402  -9.445655450691e-006   -9.445655450691e-006 
  217.226429583  -9.198086445394e-006   -9.198086445394e-006 
  218.226483763  -8.956257261161e-006   -8.956257261161e-006 
  219.226537944  -8.720065125090e-006   -8.720065125090e-006 
  220.226592125  -8.489409083268e-006   -8.489409083268e-006 
  221.226646305  -8.264187272289e-006   -8.264187272289e-006 
  222.226700486  -8.044299647736e-006   -8.044299647736e-006 
  223.226754667  -7.829645255697e-006   -7.829645255697e-006 
  224.226808847  -7.620124961250e-006   -7.620124961250e-006 
  225.226863028  -7.415640993713e-006   -7.415640993713e-006 
  226.226917208  -7.216095127660e-006   -7.216095127660e-006 
  227.226971389  -7.021390501905e-006   -7.021390501905e-006 
  228.227025570  -6.831431619503e-006   -6.831431619503e-006 
  229.227079750  -6.646123438259e-006   -6.646123438259e-006 
  230.227133931  -6.465371825470e-006   -6.465371825470e-006 
  231.227188111  -6.289084012678e-006   -6.289084012678e-006 
  232.227242292  -6.117168140918e-006   -6.117168140918e-006 
  233.227296473  -5.949533715466e-006   -5.949533715466e-006 
  234.227350653  -5.786090696347e-006   -5.786090696347e-006 
  235.227404834  -5.626750862575e-006   -5.626750862575e-006 
  236.227459015  -5.471426902659e-006   -5.471426902659e-006 
  237.227513195  -5.320032869349e-006   -5.320032869349e-006 
  238.227567376  -5.172483724891e-006   -5.172483724891e-006 
  239.227621556  -5.028695795772e-006   -5.028695795772e-006 
  240.227675737  -4.888586317975e-006   -4.888586317975e-006 
  241.227729918  -4.752074801218e-006   -4.752074801218e-006 
  242.227784098  -4.619080755219e-006   -4.619080755219e-006 
  243.227838279  -4.489525508689e-006   -4.489525508689e-006 
  244.227892460  -4.363331299828e-006   -4.363331299828e-006 
  245.227946640  -4.240422640578e-006   -4.240422640578e-006 
  246.228000821  -4.120724042878e-006   -4.120724042878e-006 
  247.228055001  -4.004162292404e-006   -4.004162292404e-006 
  248.228109182  -3.890664629580e-006   -3.890664629580e-006 
  249.228163363  -3.780159886446e-006   -3.780159886446e-006 
  250.228217543  -3.672578259284e-006   -3.672578259284e-006 
  251.228271724  -3.567851081243e-006   -3.567851081243e-006 
  252.228325905  -3.465911049716e-006   -3.465911049716e-006 
  253.228380085  -3.366691998963e-006   -3.366691998963e-006 
  254.228434266  -3.270128900112e-006   -3.270128900112e-006 
  255.228488446  -3.176158315910e-006   -3.176158315910e-006 
  256.228542627  -3.084717491220e-006   -3.084717491220e-006 
  257.228596808  -2.995745489898e-006   -2.995745489898e-006 
  258.228650988  -2.909182057920e-006   -2.909182057920e-006 
  259.228705169  -2.824968305504e-006   -2.824968305504e-006 
  260.228759350  -2.743046479736e-006   -2.743046479736e-006 
  261.228813530  -2.663360419319e-006   -2.663360419319e-006 
  262.228867711  -2.585854417703e-006   -2.585854417703e-006 
  263.228921891  -2.510474132578e-006   -2.510474132578e-006 
  264.228976072  -2.437166813252e-006   -2.437166813252e-006 
  265.229030253  -2.365880163779e-006   -2.365880163779e-006 
  266.229084433  -2.296563479831e-006   -2.296563479831e-006 
  267.229138614  -2.229166966572e-006   -2.229166966572e-006 
  268.229192795  -2.163641738662e-006   -2.163641738662e-006 
  269.229246975  -2.099940047628e-006   -2.099940047628e-006 
  270.229301156  -2.038015509243e-006   -2.038015509243e-006 
  271.229355336  -1.977822194021e-006   -1.977822194021e-006 
  272.229409517  -1.919315764098e-006   -1.919315764098e-006 
  273.229463698  -1.862452336354e-006   -1.862452336354e-006 
  274.229517878  -1.807189505598e-006   -1.807189505598e-006 
  275.229572059  -1.753485435074e-006   -1.753485435074e-006 
  276.229626239  -1.701299424894e-006   -1.701299424894e-006 
  277.229680420  -1.650591684665e-006   -1.650591684665e-006 
  278.229734601  -1.601323333489e-006   -1.601323333489e-006 
  279.229788781  -1.553456399961e-006   -1.553456399961e-006 
  280.229842962  -1.506953822172e-006   -1.506953822172e-006 
  281.229897143  -1.461779334022e-006   -1.461779334022e-006 
  282.229951323  -1.417897465217e-006   -1.417897465217e-006 
  283.230005504  -1.375273882331e-006   -1.375273882331e-006 
  284.230059684  -1.333874706688e-006   -1.333874706688e-006 
  285.230113865  -1.293667082791e-006   -1.293667082791e-006 
  286.230168046  -1.254618950952e-006   -1.254618950952e-006 
  287.230222226  -1.216698819917e-006   -1.216698819917e-006 
  288.230276407  -1.179876335300e-006   -1.179876335300e-006 
  289.230330588  -1.144121483776e-006   -1.144121483776e-006 
  290.230384768  -1.109405275201e-006   -1.109405275201e-006 
  291.230438949  -1.075699287867e-006   -1.075699287867e-006 
  292.230493129  -1.042975782184e-006   -1.042975782184e-006 
  293.230547310  -1.011207928059e-006   -1.011207928059e-006 
  294.230601491  -9.803693501453e-007   -9.803693501453e-007 
  295.230655671  -9.504342415312e-007   -9.504342415312e-007 
  296.230709852  -9.213778184858e-007   -9.213778184858e-007 
  297.230764033  -8.931755814956e-007   -8.931755814956e-007 
  298.230818213  -8.658037700116e-007   -8.658037700116e-007 
  299.230872394  -8.392393056056e-007   -8.392393056056e-007 
  300.230926574  -8.134596214404e-007   -8.134596214404e-007 
  301.230980755  -7.884426622695e-007   -7.884426622695e-007 
  302.231034936  -7.641671118108e-007   -7.641671118108e-007 
  303.231089116  -7.406120516862e-007   -7.406120516862e-007 
  304.231143297  -7.177571887951e-007   -7.177571887951e-007 
  305.231197478  -6.955827416277e-007   -6.955827416277e-007 
  306.231251658  -6.740694402652e-007   -6.740694402652e-007 
  307.231305839  -6.531985263791e-007   -6.531985263791e-007 
  308.231360019  -6.329517532322e-007   -6.329517532322e-007 
  309.231414200  -6.133112719908e-007   -6.133112719908e-007 
  310.231468381  -5.942598590991e-007   -5.942598590991e-007 
  311.231522561  -5.757805752182e-007   -5.757805752182e-007 
  312.231576742  -5.578570494436e-007   -5.578570494436e-007 
  313.231630922  -5.404733087744e-007   -5.404733087744e-007 
  314.231685103  -5.236138349574e-007   -5.236138349574e-007 
  315.231739284  -5.072635076431e-007   -5.072635076431e-007 
  316.231793464  -4.914076612295e-007   -4.914076612295e-007 
  317.231847645  -4.760318859098e-007   -4.760318859098e-007 
  318.231901826  -4.611223403117e-007   -4.611223403117e-007 
  319.231956006  -4.466654388580e-007   -4.466654388580e-007 
  320.232010187  -4.326480222971e-007   -4.326480222971e-007 
  321.232064367  -4.190572724383e-007   -4.190572724383e-007 
  322.232118548  -4.058807405727e-007   -4.058807405727e-007 
  323.232172729  -3.931062906304e-007   -3.931062906304e-007 
  324.232226909  -3.807221560237e-007   -3.807221560237e-007 
  325.232281090  -3.687168543820e-007   -3.687168543820e-007 
  326.232335271  -3.570792443952e-007   -3.570792443952e-007 
  327.232389451  -3.457985258137e-007   -3.457985258137e-007 
  328.232443632  -3.348641541834e-007   -3.348641541834e-007 
  329.232497812  -3.242658692670e-007   -3.242658692670e-007 
  330.232551993  -3.139937518881e-007   -3.139937518881e-007 
  331.232606174  -3.040381386654e-007   -3.040381386654e-007 
  332.232660354  -2.943895935914e-007   -2.943895935914e-007 
  333.232714535  -2.850390217191e-007   -2.850390217191e-007 
  334.232768716  -2.759775270533e-007   -2.759775270533e-007 
  335.232822896  -2.671964978163e-007   -2.671964978163e-007 
  336.232877077  -2.586875496036e-007   -2.586875496036e-007 
  337.232931257  -2.504425253846e-007   -2.504425253846e-007 
  338.232985438  -2.424535523460e-007   -2.424535523460e-007 
  339.233039619  -2.347129282043e-007   -2.347129282043e-007 
  340.233093799  -2.272131780501e-007   -2.272131780501e-007 
  341.233147980  -2.199470827691e-007   -2.199470827691e-007 
  342.233202161  -2.129075653556e-007   -2.129075653556e-007 
  343.233256341  -2.060878188104e-007   -2.060878188104e-007 
  344.233310522  -1.994811924533e-007   -1.994811924533e-007 
  345.233364702  -1.930812345563e-007   -1.930812345563e-007 
  346.233418883  -1.868816781325e-007   -1.868816781325e-007 
  347.233473064  -1.808764551470e-007   -1.808764551470e-007 
  348.233527244  -1.750596538841e-007   -1.750596538841e-007 
  349.233581425  -1.694255473694e-007   -1.694255473694e-007 
  350.233635606  -1.639685649479e-007   -1.639685649479e-007 
  351.233689786  -1.586833064948e-007   -1.586833064948e-007 
  352.233743967  -1.535645282047e-007   -1.535645282047e-007 
  353.233798147  -1.486071283807e-007   -1.486071283807e-007 
  354.233852328  -1.438061900672e-007   -1.438061900672e-007 
  355.233906509  -1.391569099951e-007   -1.391569099951e-007 
  356.233960689  -1.346546270042e-007   -1.346546270042e-007 
  357.234014870  -1.302948220427e-007   -1.302948220427e-007 
  358.234069050  -1.260731039565e-007   -1.260731039565e-007 
  359.234123231  -1.219852521217e-007   -1.219852521217e-007 
  360.234177412  -1.180271098633e-007   -1.180271098633e-007 
  361.234231592  -1.141946839311e-007   -1.141946839311e-007 
  362.234285773  -1.104840876565e-007   -1.104840876565e-007 
  363.234339954  -1.068915551627e-007   -1.068915551627e-007 
  364.234394134  -1.034134200495e-007   -1.034134200495e-007 
  365.234448315  -1.000461367084e-007   -1.000461367084e-007 
  366.234502495  -9.678627321819e-008   -9.678627321819e-008 
  367.234556676  -9.363048292244e-008   -9.363048292244e-008 
  368.234610857  -9.057552574632e-008   -9.057552574632e-008 
  369.234665037  -8.761826819637e-008   -8.761826819637e-008 
  370.234719218  -8.475566204424e-008   -8.475566204424e-008 
  371.234773399  -8.198474432675e-008   -8.198474432675e-008 
  372.234827579  -7.930266576750e-008   -7.930266576750e-008 
  373.234881760  -7.670664103898e-008   -7.670664103898e-008 
  374.234935940  -7.419397007880e-008   -7.419397007880e-008 
  375.234990121  -7.176204519510e-008   -7.176204519510e-008 
  376.235044302  -6.940833685576e-008   -6.940833685576e-008 
  377.235098482  -6.713038658290e-008   -6.713038658290e-008 
  378.235152663  -6.492580695294e-008   -6.492580695294e-008 
  379.235206844  -6.279229580741e-008   -6.279229580741e-008 
  380.235261024  -6.072761493670e-008   -6.072761493670e-008 
  381.235315205  -5.872959008002e-008   -5.872959008002e-008 
  382.235369385  -5.679612158360e-008   -5.679612158360e-008 
  383.235423566  -5.492517018979e-008   -5.492517018979e-008 
  384.235477747  -5.311475703706e-008   -5.311475703706e-008 
  385.235531927  -5.136297076547e-008   -5.136297076547e-008 
  386.235586108  -4.966794620032e-008   -4.966794620032e-008 
  387.235640289  -4.802789277392e-008   -4.802789277392e-008 
  388.235694469  -4.644106255114e-008   -4.644106255114e-008 
  389.235748650  -4.490576444027e-008   -4.490576444027e-008 
  390.235802830  -4.342036064031e-008   -4.342036064031e-008 
  391.235857011  -4.198326664095e-008   -4.198326664095e-008 
  392.235911192  -4.059293701175e-008   -4.059293701175e-008 
  393.235965372  -3.924789027110e-008   -3.924789027110e-008 
  394.236019553  -3.794667335910e-008   -3.794667335910e-008 
  395.236073733  -3.668789361200e-008   -3.668789361200e-008 
  396.236127914  -3.547019034045e-008   -3.547019034045e-008 
  397.236182095  -3.429225259310e-008   -3.429225259310e-008 
  398.236236275  -3.315280494576e-008   -3.315280494576e-008 
  399.236290456  -3.205061815947e-008   -3.205061815947e-008 
  400.236344637  -3.098449496974e-008   -3.098449496974e-008 
  401.236398817  -2.995327719191e-008   -2.995327719191e-008 
  402.236452998  -2.895584749751e-008   -2.895584749751e-008 
  403.236507178  -2.799111697982e-008   -2.799111697982e-008 
  404.236561359  -2.705803581193e-008   -2.705803581193e-008 
  405.236615540  -2.615558436503e-008   -2.615558436503e-008 
  406.236669720  -2.528277676106e-008   -2.528277676106e-008 
  407.236723901  -2.443865376733e-008   -2.443865376733e-008 
  408.236778082  -2.362229523101e-008   -2.362229523101e-008 
  409.236832262  -2.283280053916e-008   -2.283280053916e-008 
  410.236886443  -2.206930282966e-008   -2.206930282966e-008 
  411.236940623  -2.133096366208e-008   -2.133096366208e-008 
  412.236994804  -2.061696413591e-008   -2.061696413591e-008 
  413.237048985  -1.992652087779e-008   -1.992652087779e-008 
  414.237103165  -1.925886650156e-008   -1.925886650156e-008 
