# Preliminary single-p.e. response for PMTs in FlashCam.
# Measurement at higher than nominal gain.
# Third column, including afterpulses, is for 7-dynode PMTS.
# Reformatted and cubic-spline interpolated to finer binning 
# (from 0.05 to 0.025 p.e.) by KB to satisfy the 1% accuracy.

# Not scaling x axis by factor 0.999907
# Scaling y axis by factor 1.01452
# Mean(prompt) = 1.000, peak at 1.138 (sum=1.000)
# Fraction of events below 10% of mean: 0.057
# Fraction of events below 20% of mean: 0.107
# Sqrt(Excess noise factor): 1.135, ENF = 1.289
# Note: collection efficiency losses should be included in low amplitude signals.

1.525000	0.52565     	0.52566     		%%% original: 	1.525000	0.51812     	0.51813     
1.550000	0.50048     	0.50049     		%%% original: 	1.550000	0.49331     	0.49333     
1.575000	0.47504     	0.47505     		%%% original: 	1.575000	0.46824     	0.46825     
1.600000	0.4495      	0.44951     		%%% original: 	1.600000	0.44306     	0.44308     
1.625000	0.42401     	0.42403     		%%% original: 	1.625000	0.41794     	0.41796     
1.650000	0.39874     	0.39875     		%%% original: 	1.650000	0.39303     	0.39304     
1.675000	0.37381     	0.37382     		%%% original: 	1.675000	0.36845     	0.36847     
1.700000	0.34935     	0.34937     		%%% original: 	1.700000	0.34435     	0.34436     
1.725000	0.32548     	0.3255      		%%% original: 	1.725000	0.32082     	0.32084     
1.750000	0.3023      	0.30232     		%%% original: 	1.750000	0.29798     	0.298       
1.775000	0.27991     	0.27993     		%%% original: 	1.775000	0.2759      	0.27592     
1.800000	0.25837     	0.25839     		%%% original: 	1.800000	0.25467     	0.25469     
1.825000	0.23775     	0.23778     		%%% original: 	1.825000	0.23435     	0.23437     
1.850000	0.2181      	0.21812     		%%% original: 	1.850000	0.21498     	0.215       
1.875000	0.19946     	0.19948     		%%% original: 	1.875000	0.1966      	0.19662     
1.900000	0.18184     	0.18186     		%%% original: 	1.900000	0.17924     	0.17926     
1.925000	0.16527     	0.16529     		%%% original: 	1.925000	0.1629      	0.16292     
1.950000	0.14974     	0.14976     		%%% original: 	1.950000	0.1476      	0.14762     
1.975000	0.13525     	0.13528     		%%% original: 	1.975000	0.13332     	0.13334     
2.000000	0.12179     	0.12181     		%%% original: 	2.000000	0.12004     	0.12007     
2.025000	0.10932     	0.10935     		%%% original: 	2.025000	0.10776     	0.10778     
2.050000	0.097831    	0.097854    		%%% original: 	2.050000	0.096431    	0.096453    
2.075000	0.087276    	0.087299    		%%% original: 	2.075000	0.086027    	0.086049    
2.100000	0.077619    	0.077641    		%%% original: 	2.100000	0.076508    	0.07653     
2.125000	0.068817    	0.068839    		%%% original: 	2.125000	0.067831    	0.067853    
2.150000	0.060823    	0.060846    		%%% original: 	2.150000	0.059953    	0.059975    
2.175000	0.053592    	0.053615    		%%% original: 	2.175000	0.052825    	0.052847    
2.200000	0.047075    	0.047097    		%%% original: 	2.200000	0.046401    	0.046423    
2.225000	0.041222    	0.041244    		%%% original: 	2.225000	0.040632    	0.040653    
2.250000	0.035985    	0.036007    		%%% original: 	2.250000	0.03547     	0.035491    
2.275000	0.031316    	0.031338    		%%% original: 	2.275000	0.030868    	0.030889    
2.300000	0.027169    	0.02719     		%%% original: 	2.300000	0.02678     	0.026801    
2.325000	0.023498    	0.023519    		%%% original: 	2.325000	0.023161    	0.023182    
2.350000	0.02026     	0.020281    		%%% original: 	2.350000	0.01997     	0.01999     
2.375000	0.017414    	0.017435    		%%% original: 	2.375000	0.017164    	0.017185    
2.400000	0.014922    	0.014942    		%%% original: 	2.400000	0.014708    	0.014728    
2.425000	0.012746    	0.012767    		%%% original: 	2.425000	0.012564    	0.012584    
2.450000	0.010854    	0.010875    		%%% original: 	2.450000	0.010699    	0.010719    
2.475000	0.0092146   	0.0092347   		%%% original: 	2.475000	0.0090827   	0.0091024   
2.500000	0.0077985   	0.0078184   		%%% original: 	2.500000	0.0076869   	0.0077065   
2.525000	0.0065794   	0.0065992   		%%% original: 	2.525000	0.0064852   	0.0065047   
2.550000	0.0055339   	0.0055535   		%%% original: 	2.550000	0.0054547   	0.005474    
2.575000	0.00464     	0.0046594   		%%% original: 	2.575000	0.0045735   	0.0045927   
2.600000	0.0038785   	0.0038978   		%%% original: 	2.600000	0.003823    	0.003842    
2.625000	0.0032319   	0.003251    		%%% original: 	2.625000	0.0031856   	0.0032044   
2.650000	0.0026848   	0.0027038   		%%% original: 	2.650000	0.0026464   	0.002665    
2.675000	0.0022234   	0.0022421   		%%% original: 	2.675000	0.0021915   	0.00221     
2.700000	0.0018356   	0.0018542   		%%% original: 	2.700000	0.0018093   	0.0018277   
2.725000	0.0015107   	0.0015291   		%%% original: 	2.725000	0.0014891   	0.0015072   
2.750000	0.0012395   	0.0012578   		%%% original: 	2.750000	0.0012218   	0.0012398   
2.775000	0.0010138   	0.0010319   		%%% original: 	2.775000	0.00099932  	0.0010171   
2.800000	0.00082672  	0.00084462  		%%% original: 	2.800000	0.00081488  	0.00083253  
2.825000	0.00067199  	0.00068973  		%%% original: 	2.825000	0.00066237  	0.00067985  
2.850000	0.00054459  	0.00056215  		%%% original: 	2.850000	0.00053679  	0.0005541   
2.875000	0.00043993  	0.00045732  		%%% original: 	2.875000	0.00043363  	0.00045077  
2.900000	0.00035432  	0.00037154  		%%% original: 	2.900000	0.00034924  	0.00036622  
2.925000	0.00028445  	0.00030151  		%%% original: 	2.925000	0.00028038  	0.00029719  
2.950000	0.00022768  	0.00024457  		%%% original: 	2.950000	0.00022442  	0.00024107  
2.975000	0.00018166  	0.00019835  		%%% original: 	2.975000	0.00017906  	0.00019551  
3.000000	0.0001445   	0.00016105  		%%% original: 	3.000000	0.00014244  	0.00015875  
3.025000	0.00011458  	0.00013107  		%%% original: 	3.025000	0.00011294  	0.00012919  
3.050000	9.0584e-05  	0.00010706  		%%% original: 	3.050000	8.9287e-05  	0.00010553  
3.075000	7.138e-05   	8.7829e-05  		%%% original: 	3.075000	7.0358e-05  	8.6572e-05  
3.100000	5.6083e-05  	7.2493e-05  		%%% original: 	3.100000	5.528e-05   	7.1455e-05  
3.125000	4.392e-05   	6.0294e-05  		%%% original: 	3.125000	4.3291e-05  	5.9431e-05  
3.150000	3.4295e-05  	5.0637e-05  		%%% original: 	3.150000	3.3804e-05  	4.9912e-05  
3.175000	2.6691e-05  	4.2999e-05  		%%% original: 	3.175000	2.6308e-05  	4.2383e-05  
3.200000	2.0713e-05  	3.6987e-05  		%%% original: 	3.200000	2.0416e-05  	3.6458e-05  
3.225000	1.602e-05   	3.226e-05   		%%% original: 	3.225000	1.5791e-05  	3.1799e-05  
3.250000	1.2356e-05  	2.8562e-05  		%%% original: 	3.250000	1.2179e-05  	2.8153e-05  
3.275000	9.4972e-06  	2.567e-05   		%%% original: 	3.275000	9.3613e-06  	2.5302e-05  
3.300000	7.2796e-06  	2.3418e-05  		%%% original: 	3.300000	7.1754e-06  	2.3083e-05  
3.325000	5.5608e-06  	2.1665e-05  		%%% original: 	3.325000	5.4812e-06  	2.1355e-05  
3.350000	4.2361e-06  	2.0307e-05  		%%% original: 	3.350000	4.1754e-06  	2.0016e-05  
3.375000	3.2158e-06  	1.9253e-05  		%%% original: 	3.375000	3.1698e-06  	1.8977e-05  
3.400000	2.4346e-06  	1.8437e-05  		%%% original: 	3.400000	2.3998e-06  	1.8173e-05  
3.425000	1.8368e-06  	1.7806e-05  		%%% original: 	3.425000	1.8105e-06  	1.7551e-05  
3.450000	1.382e-06   	1.7317e-05  		%%% original: 	3.450000	1.3622e-06  	1.7069e-05  
3.475000	1.0362e-06  	1.6937e-05  		%%% original: 	3.475000	1.0214e-06  	1.6695e-05  
3.500000	7.7485e-07  	1.6642e-05  		%%% original: 	3.500000	7.6375e-07  	1.6404e-05  
3.525000	5.7736e-07  	1.641e-05   		%%% original: 	3.525000	5.6909e-07  	1.6176e-05  
3.550000	4.2907e-07  	1.6228e-05  		%%% original: 	3.550000	4.2293e-07  	1.5996e-05  
3.575000	3.1773e-07  	1.6083e-05  		%%% original: 	3.575000	3.1318e-07  	1.5853e-05  
3.600000	2.3467e-07  	1.5966e-05  		%%% original: 	3.600000	2.3131e-07  	1.5737e-05  
3.625000	1.727e-07   	1.587e-05   		%%% original: 	3.625000	1.7022e-07  	1.5643e-05  
3.650000	1.2677e-07  	1.579e-05   		%%% original: 	3.650000	1.2495e-07  	1.5564e-05  
3.675000	9.2709e-08  	1.5722e-05  		%%% original: 	3.675000	9.1381e-08  	1.5497e-05  
3.700000	6.7633e-08  	1.5663e-05  		%%% original: 	3.700000	6.6665e-08  	1.5439e-05  
3.725000	4.9156e-08  	1.5611e-05  		%%% original: 	3.725000	4.8452e-08  	1.5387e-05  
3.750000	3.5639e-08  	1.5563e-05  		%%% original: 	3.750000	3.5129e-08  	1.5341e-05  
3.775000	2.5742e-08  	1.5519e-05  		%%% original: 	3.775000	2.5373e-08  	1.5297e-05  
3.800000	1.8549e-08  	1.5478e-05  		%%% original: 	3.800000	1.8283e-08  	1.5257e-05  
3.825000	1.3314e-08  	1.5439e-05  		%%% original: 	3.825000	1.3124e-08  	1.5218e-05  
3.850000	9.535e-09   	1.5402e-05  		%%% original: 	3.850000	9.3985e-09  	1.5181e-05  
3.875000	6.8017e-09  	1.5365e-05  		%%% original: 	3.875000	6.7043e-09  	1.5145e-05  
3.900000	4.841e-09   	1.5329e-05  		%%% original: 	3.900000	4.7717e-09  	1.5109e-05  
3.925000	3.4318e-09  	1.5294e-05  		%%% original: 	3.925000	3.3827e-09  	1.5075e-05  
3.950000	2.4275e-09  	1.5259e-05  		%%% original: 	3.950000	2.3928e-09  	1.504e-05   
3.975000	1.7102e-09  	1.5221e-05  		%%% original: 	3.975000	1.6857e-09  	1.5003e-05  
4.000000	1.2023e-09  	1.519e-05   		%%% original: 	4.000000	1.1851e-09  	1.4972e-05  
4.025000	8.4176e-10  	1.5171e-05  		%%% original: 	4.025000	8.2971e-10  	1.4954e-05  
4.050000	5.8813e-10  	1.5159e-05  		%%% original: 	4.050000	5.7971e-10  	1.4941e-05  
4.075000	4.092e-10   	1.5144e-05  		%%% original: 	4.075000	4.0334e-10  	1.4927e-05  
4.100000	2.8415e-10  	1.5128e-05  		%%% original: 	4.100000	2.8008e-10  	1.4911e-05  
4.125000	1.9647e-10  	1.5112e-05  		%%% original: 	4.125000	1.9366e-10  	1.4896e-05  
4.150000	1.3559e-10  	1.5097e-05  		%%% original: 	4.150000	1.3365e-10  	1.4881e-05  
4.175000	9.3171e-11  	1.5082e-05  		%%% original: 	4.175000	9.1837e-11  	1.4866e-05  
4.200000	6.3906e-11  	1.5066e-05  		%%% original: 	4.200000	6.2991e-11  	1.4851e-05  
4.225000	4.3639e-11  	1.5051e-05  		%%% original: 	4.225000	4.3014e-11  	1.4836e-05  
4.250000	2.9748e-11  	1.5036e-05  		%%% original: 	4.250000	2.9322e-11  	1.482e-05   
4.275000	2.0187e-11  	1.502e-05   		%%% original: 	4.275000	1.9898e-11  	1.4805e-05  
4.300000	1.3677e-11  	1.5005e-05  		%%% original: 	4.300000	1.3481e-11  	1.479e-05   
4.325000	9.2236e-12  	1.499e-05   		%%% original: 	4.325000	9.0915e-12  	1.4775e-05  
4.350000	6.2107e-12  	1.4975e-05  		%%% original: 	4.350000	6.1218e-12  	1.476e-05   
4.375000	4.1623e-12  	1.4959e-05  		%%% original: 	4.375000	4.1027e-12  	1.4745e-05  
4.400000	2.7855e-12  	1.4944e-05  		%%% original: 	4.400000	2.7456e-12  	1.473e-05   
4.425000	1.8551e-12  	1.4929e-05  		%%% original: 	4.425000	1.8286e-12  	1.4715e-05  
4.450000	1.2339e-12  	1.4913e-05  		%%% original: 	4.450000	1.2162e-12  	1.47e-05    
4.475000	8.1666e-13  	1.4898e-05  		%%% original: 	4.475000	8.0497e-13  	1.4685e-05  
4.500000	5.3985e-13  	1.4883e-05  		%%% original: 	4.500000	5.3212e-13  	1.467e-05   
4.525000	3.5507e-13  	1.4868e-05  		%%% original: 	4.525000	3.4999e-13  	1.4655e-05  
4.550000	2.3328e-13  	1.4852e-05  		%%% original: 	4.550000	2.2994e-13  	1.464e-05   
4.575000	1.5248e-13  	1.4837e-05  		%%% original: 	4.575000	1.5029e-13  	1.4625e-05  
4.600000	9.9563e-14  	1.4822e-05  		%%% original: 	4.600000	9.8138e-14  	1.461e-05   
4.625000	6.4671e-14  	1.4807e-05  		%%% original: 	4.625000	6.3745e-14  	1.4595e-05  
4.650000	4.197e-14   	1.4791e-05  		%%% original: 	4.650000	4.1369e-14  	1.4579e-05  
4.675000	2.7091e-14  	1.4776e-05  		%%% original: 	4.675000	2.6703e-14  	1.4564e-05  
4.700000	1.7474e-14  	1.4761e-05  		%%% original: 	4.700000	1.7223e-14  	1.4549e-05  
4.725000	1.1209e-14  	1.4746e-05  		%%% original: 	4.725000	1.1048e-14  	1.4534e-05  
4.750000	7.1854e-15  	1.473e-05   		%%% original: 	4.750000	7.0825e-15  	1.4519e-05  
4.775000	4.5803e-15  	1.4715e-05  		%%% original: 	4.775000	4.5148e-15  	1.4504e-05  
4.800000	2.9183e-15  	1.47e-05    		%%% original: 	4.800000	2.8765e-15  	1.4489e-05  
4.825000	1.8486e-15  	1.4684e-05  		%%% original: 	4.825000	1.8222e-15  	1.4474e-05  
4.850000	1.1706e-15  	1.4669e-05  		%%% original: 	4.850000	1.1539e-15  	1.4459e-05  
4.875000	7.3693e-16  	1.4654e-05  		%%% original: 	4.875000	7.2638e-16  	1.4444e-05  
4.900000	4.638e-16   	1.4638e-05  		%%% original: 	4.900000	4.5716e-16  	1.4429e-05  
4.925000	2.9014e-16  	1.4624e-05  		%%% original: 	4.925000	2.8599e-16  	1.4414e-05  
4.950000	1.8149e-16  	1.4608e-05  		%%% original: 	4.950000	1.7889e-16  	1.4399e-05  
4.975000	1.1283e-16  	1.4591e-05  		%%% original: 	4.975000	1.1121e-16  	1.4382e-05  
5.000000	7.0144e-17  	1.4577e-05  		%%% original: 	5.000000	6.914e-17   	1.4369e-05  
5.025000	4.3333e-17  	1.4569e-05  		%%% original: 	5.025000	4.2713e-17  	1.4361e-05  
5.050000	2.6776e-17  	1.4563e-05  		%%% original: 	5.050000	2.6393e-17  	1.4355e-05  
5.075000	1.6438e-17  	1.4557e-05  		%%% original: 	5.075000	1.6202e-17  	1.4348e-05  
5.100000	1.0095e-17  	1.455e-05   		%%% original: 	5.100000	9.9506e-18  	1.4341e-05  
5.125000	6.1586e-18  	1.4543e-05  		%%% original: 	5.125000	6.0704e-18  	1.4334e-05  
5.150000	3.7592e-18  	1.4536e-05  		%%% original: 	5.150000	3.7054e-18  	1.4328e-05  
5.175000	2.2789e-18  	1.4529e-05  		%%% original: 	5.175000	2.2463e-18  	1.4321e-05  
5.200000	1.3826e-18  	1.4522e-05  		%%% original: 	5.200000	1.3628e-18  	1.4314e-05  
5.225000	8.3291e-19  	1.4515e-05  		%%% original: 	5.225000	8.2099e-19  	1.4307e-05  
5.250000	5.0223e-19  	1.4508e-05  		%%% original: 	5.250000	4.9504e-19  	1.43e-05    
5.275000	3.0066e-19  	1.4501e-05  		%%% original: 	5.275000	2.9636e-19  	1.4293e-05  
5.300000	1.8019e-19  	1.4494e-05  		%%% original: 	5.300000	1.7761e-19  	1.4286e-05  
5.325000	1.0719e-19  	1.4487e-05  		%%% original: 	5.325000	1.0566e-19  	1.428e-05   
5.350000	6.3851e-20  	1.448e-05   		%%% original: 	5.350000	6.2937e-20  	1.4273e-05  
5.375000	3.7747e-20  	1.4473e-05  		%%% original: 	5.375000	3.7206e-20  	1.4266e-05  
5.400000	2.2347e-20  	1.4466e-05  		%%% original: 	5.400000	2.2027e-20  	1.4259e-05  
5.425000	1.3128e-20  	1.4459e-05  		%%% original: 	5.425000	1.294e-20   	1.4252e-05  
5.450000	7.7249e-21  	1.4452e-05  		%%% original: 	5.450000	7.6143e-21  	1.4245e-05  
5.475000	4.5096e-21  	1.4445e-05  		%%% original: 	5.475000	4.445e-21   	1.4238e-05  
5.500000	2.6374e-21  	1.4438e-05  		%%% original: 	5.500000	2.5996e-21  	1.4232e-05  
5.525000	1.53e-21    	1.4431e-05  		%%% original: 	5.525000	1.5081e-21  	1.4225e-05  
5.550000	8.8936e-22  	1.4424e-05  		%%% original: 	5.550000	8.7662e-22  	1.4218e-05  
5.575000	5.1267e-22  	1.4418e-05  		%%% original: 	5.575000	5.0534e-22  	1.4211e-05  
5.600000	2.962e-22   	1.4411e-05  		%%% original: 	5.600000	2.9196e-22  	1.4204e-05  
5.625000	1.6967e-22  	1.4404e-05  		%%% original: 	5.625000	1.6724e-22  	1.4197e-05  
5.650000	9.7435e-23  	1.4397e-05  		%%% original: 	5.650000	9.6041e-23  	1.4191e-05  
5.675000	5.5463e-23  	1.439e-05   		%%% original: 	5.675000	5.4669e-23  	1.4184e-05  
5.700000	3.1656e-23  	1.4383e-05  		%%% original: 	5.700000	3.1203e-23  	1.4177e-05  
