
# Norm_spe processing of single-p.e. response.
# Table with 350 rows has been read from file SinglePhE_ResponseInPhE_expo2Gaus.dat
# Cut-off of prompt single-p.e. spectrum above amplitude 2.250000 (before
#    scaling) with s=0.120000, s2=0.500000
# Scaling x axis by factor 1.00145
# Scaling y axis by factor 96.8697
# Folding in afterpulse spectrum from file 'LST_afterpulses.dat' enforcing uniform
#    sampling of 4052 steps of size 0.010366 from 0.005183 to 41.996304.
# Afterpulse ratio (prompt x AP folded) above 4.000000 mean p.e.: 0.000200
# Mean(prompt) = 1.000, peak at 1.171 (sum=1.000)
# Fraction of events below 10% of mean: 0.038
# Fraction of events below 20% of mean: 0.077
# Fraction of events below 30% of mean: 0.109
# Sqrt(Excess noise factor): 1.102, ENF = 1.214
# Note: collection efficiency losses should be included in low amplitude signals.

# Rebinning to 2101 uniform steps of size 0.020000 from 0.000000 to 42.000000.

1.300000	0.9025      	0.90251     		%%% original: 	0.677966	0.0042801   
1.320000	0.876       	0.87601     		%%% original: 	0.688317	0.0043667   
1.340000	0.84705     	0.84705     		%%% original: 	0.698668	0.0044654   
1.360000	0.8171      	0.8171      		%%% original: 	0.709018	0.0045722   
1.380000	0.78481     	0.78481     		%%% original: 	0.719369	0.0046844   
1.400000	0.75131     	0.75132     		%%% original: 	0.729720	0.0048052   
1.420000	0.71722     	0.71723     		%%% original: 	0.740070	0.0049309   
1.440000	0.68102     	0.68102     		%%% original: 	0.750421	0.0050548   
1.460000	0.64396     	0.64396     		%%% original: 	0.760771	0.0051837   
1.480000	0.6063      	0.6063      		%%% original: 	0.771122	0.0053224   
1.500000	0.57073     	0.57073     		%%% original: 	0.781473	0.0054736   
1.520000	0.53526     	0.53527     		%%% original: 	0.791823	0.0056285   
1.540000	0.49885     	0.49886     		%%% original: 	0.802174	0.0057878   
1.560000	0.46339     	0.4634      		%%% original: 	0.812525	0.005949    
1.580000	0.43062     	0.43063     		%%% original: 	0.822875	0.0061095   
1.600000	0.39858     	0.39859     		%%% original: 	0.833226	0.006272    
1.620000	0.36756     	0.36756     		%%% original: 	0.843576	0.0064359   
1.640000	0.33744     	0.33745     		%%% original: 	0.853927	0.0065987   
1.660000	0.30736     	0.30736     		%%% original: 	0.864278	0.0067621   
1.680000	0.27979     	0.2798      		%%% original: 	0.874628	0.0069272   
1.700000	0.25487     	0.25487     		%%% original: 	0.884979	0.007097    
1.720000	0.23184     	0.23184     		%%% original: 	0.895330	0.0072732   
1.740000	0.21054     	0.21055     		%%% original: 	0.905680	0.0074549   
1.760000	0.19062     	0.19062     		%%% original: 	0.916031	0.0076331   
1.780000	0.17128     	0.17129     		%%% original: 	0.926382	0.0078101   
1.800000	0.15439     	0.1544      		%%% original: 	0.936732	0.0079847   
1.820000	0.13858     	0.13859     		%%% original: 	0.947083	0.0081517   
1.840000	0.12241     	0.12242     		%%% original: 	0.957433	0.0083166   
1.860000	0.1086      	0.1086      		%%% original: 	0.967784	0.0084787   
1.880000	0.096593    	0.0966      		%%% original: 	0.978135	0.0086437   
1.900000	0.085676    	0.085683    		%%% original: 	0.988485	0.0088025   
1.920000	0.075807    	0.075814    		%%% original: 	0.998836	0.0089553   
1.940000	0.066831    	0.066837    		%%% original: 	1.009187	0.0090941   
1.960000	0.058805    	0.058812    		%%% original: 	1.019537	0.0092295   
1.980000	0.051199    	0.051206    		%%% original: 	1.029888	0.0093589   
2.000000	0.045591    	0.045598    		%%% original: 	1.040238	0.0094868   
2.020000	0.040192    	0.040199    		%%% original: 	1.050589	0.0096046   
2.040000	0.034526    	0.034533    		%%% original: 	1.060940	0.0097157   
2.060000	0.029719    	0.029726    		%%% original: 	1.071290	0.009813    
2.080000	0.02601     	0.026017    		%%% original: 	1.081641	0.0098985   
2.100000	0.023187    	0.023194    		%%% original: 	1.091992	0.0099743   
2.120000	0.020741    	0.020748    		%%% original: 	1.102342	0.010043    
2.140000	0.017523    	0.01753     		%%% original: 	1.112693	0.0101      
2.160000	0.014718    	0.014725    		%%% original: 	1.123044	0.010141    
2.180000	0.012936    	0.012943    		%%% original: 	1.133394	0.010169    
2.200000	0.011427    	0.011434    		%%% original: 	1.143745	0.010193    
2.220000	0.0095756   	0.0095827   		%%% original: 	1.154095	0.01022     
2.240000	0.0083025   	0.0083096   		%%% original: 	1.164446	0.010238    
2.260000	0.007067    	0.0070741   		%%% original: 	1.174797	0.010238    
2.280000	0.0059591   	0.0059663   		%%% original: 	1.185147	0.010219    
2.300000	0.0050087   	0.0050159   		%%% original: 	1.195498	0.010192    
2.320000	0.0041963   	0.0042035   		%%% original: 	1.205849	0.010146    
2.340000	0.0035043   	0.0035115   		%%% original: 	1.216199	0.01009     
2.360000	0.0029169   	0.0029242   		%%% original: 	1.226550	0.010023    
2.380000	0.0024202   	0.0024274   		%%% original: 	1.236900	0.0099523   
2.400000	0.0020015   	0.0020088   		%%% original: 	1.247251	0.0098758   
2.420000	0.0016504   	0.0016577   		%%% original: 	1.257602	0.0097868   
2.440000	0.001357    	0.0013643   		%%% original: 	1.267952	0.0096833   
2.460000	0.0011121   	0.0011195   		%%% original: 	1.278303	0.0095689   
2.480000	0.0009085   	0.0009159   		%%% original: 	1.288654	0.0094401   
2.500000	0.00073977  	0.0007472   		%%% original: 	1.299004	0.0093052   
2.520000	0.00060043  	0.00060789  		%%% original: 	1.309355	0.0091671   
2.540000	0.00048576  	0.00049324  		%%% original: 	1.319706	0.0090202   
2.560000	0.00039172  	0.00039922  		%%% original: 	1.330056	0.0088631   
2.580000	0.00031486  	0.00032239  		%%% original: 	1.340407	0.0087094   
2.600000	0.00025225  	0.00025981  		%%% original: 	1.350757	0.0085485   
2.620000	0.00020144  	0.00020902  		%%% original: 	1.361108	0.008387    
2.640000	0.00016034  	0.00016794  		%%% original: 	1.371459	0.0082139   
2.660000	0.00012721  	0.00013483  		%%% original: 	1.381809	0.0080364   
2.680000	0.00010059  	0.00010824  		%%% original: 	1.392160	0.0078557   
2.700000	7.9311e-05  	8.6988e-05  		%%% original: 	1.402511	0.0076781   
2.720000	6.2372e-05  	7.0074e-05  		%%% original: 	1.412861	0.0074972   
2.740000	4.8892e-05  	5.6618e-05  		%%% original: 	1.423212	0.0073075   
2.760000	3.82e-05    	4.5952e-05  		%%% original: 	1.433562	0.0071129   
2.780000	2.975e-05   	3.7526e-05  		%%% original: 	1.443913	0.0069165   
2.800000	2.3093e-05  	3.0895e-05  		%%% original: 	1.454264	0.006719    
2.820000	1.7868e-05  	2.5694e-05  		%%% original: 	1.464614	0.0065152   
2.840000	1.3779e-05  	2.1631e-05  		%%% original: 	1.474965	0.0063137   
2.860000	1.0592e-05  	1.8469e-05  		%%% original: 	1.485316	0.0061178   
2.880000	8.1147e-06  	1.6017e-05  		%%% original: 	1.495666	0.0059302   
2.900000	6.1966e-06  	1.4125e-05  		%%% original: 	1.506017	0.0057461   
2.920000	4.7163e-06  	1.267e-05   		%%% original: 	1.516368	0.0055527   
2.940000	3.5778e-06  	1.1557e-05  		%%% original: 	1.526718	0.0053572   
2.960000	2.7052e-06  	1.0711e-05  		%%% original: 	1.537069	0.0051629   
2.980000	2.0391e-06  	1.007e-05   		%%% original: 	1.547419	0.0049696   
3.000000	1.5339e-06  	9.5914e-06  		%%% original: 	1.557770	0.0047832   
3.020000	1.1501e-06  	9.2339e-06  		%%% original: 	1.568121	0.004606    
3.040000	8.5948e-07  	8.97e-06    		%%% original: 	1.578471	0.0044327   
3.060000	6.4019e-07  	8.7778e-06  		%%% original: 	1.588822	0.0042606   
3.080000	4.7528e-07  	8.6402e-06  		%%% original: 	1.599173	0.0040901   
3.100000	3.5169e-07  	8.5443e-06  		%%% original: 	1.609523	0.003923    
3.120000	2.5938e-07  	8.48e-06    		%%% original: 	1.619874	0.0037593   
3.140000	1.9066e-07  	8.4396e-06  		%%% original: 	1.630224	0.0035999   
3.160000	1.3969e-07  	8.4173e-06  		%%% original: 	1.640575	0.0034372   
3.180000	1.02e-07    	8.4086e-06  		%%% original: 	1.650926	0.0032749   
3.200000	7.4236e-08  	8.4101e-06  		%%% original: 	1.661276	0.0031167   
3.220000	5.3849e-08  	8.4193e-06  		%%% original: 	1.671627	0.0029693   
3.240000	3.893e-08   	8.4343e-06  		%%% original: 	1.681978	0.0028283   
3.260000	2.805e-08   	8.4536e-06  		%%% original: 	1.692328	0.002695    
3.280000	2.0184e-08  	8.4762e-06  		%%% original: 	1.702679	0.0025681   
3.300000	1.4475e-08  	8.5013e-06  		%%% original: 	1.713030	0.0024454   
3.320000	1.0347e-08  	8.5283e-06  		%%% original: 	1.723380	0.0023251   
3.340000	7.3717e-09  	8.5567e-06  		%%% original: 	1.733731	0.0022118   
3.360000	5.2343e-09  	8.5862e-06  		%%% original: 	1.744081	0.002106    
3.380000	3.7043e-09  	8.6165e-06  		%%% original: 	1.754432	0.0019988   
3.400000	2.6127e-09  	8.6476e-06  		%%% original: 	1.764783	0.0018925   
3.420000	1.8367e-09  	8.6793e-06  		%%% original: 	1.775133	0.0017894   
3.440000	1.2868e-09  	8.7114e-06  		%%% original: 	1.785484	0.0016934   
3.460000	8.9852e-10  	8.7439e-06  		%%% original: 	1.795835	0.0016066   
3.480000	6.253e-10   	8.7768e-06  		%%% original: 	1.806185	0.001522    
3.500000	4.3369e-10  	8.81e-06    		%%% original: 	1.816536	0.0014378   
3.520000	2.9978e-10  	8.8435e-06  		%%% original: 	1.826886	0.0013486   
3.540000	2.0652e-10  	8.8772e-06  		%%% original: 	1.837237	0.0012644   
3.560000	1.4209e-10  	8.911e-06   		%%% original: 	1.847588	0.0011879   
3.580000	9.7483e-11  	8.9451e-06  		%%% original: 	1.857938	0.0011167   
3.600000	6.6653e-11  	8.9793e-06  		%%% original: 	1.868289	0.0010512   
3.620000	1.4061e-11  	9.0137e-06  		%%% original: 	1.878640	0.00098899  
3.640000	0           	9.0483e-06  		%%% original: 	1.888990	0.00092992  
3.660000	0           	9.0831e-06  		%%% original: 	1.899341	0.00087296  
3.680000	0           	9.118e-06   		%%% original: 	1.909692	0.00081976  
3.700000	0           	9.1532e-06  		%%% original: 	1.920042	0.00076866  
3.720000	0           	9.1885e-06  		%%% original: 	1.930393	0.00071984  
3.740000	0           	9.224e-06   		%%% original: 	1.940743	0.00067429  
3.760000	0           	9.2597e-06  		%%% original: 	1.951094	0.00063239  
3.780000	0           	9.2956e-06  		%%% original: 	1.961445	0.00058921  
3.800000	0           	9.3318e-06  		%%% original: 	1.971795	0.00054689  
3.820000	0           	9.3681e-06  		%%% original: 	1.982146	0.00051132  
3.840000	0           	9.4048e-06  		%%% original: 	1.992497	0.00048229  
3.860000	0           	9.4416e-06  		%%% original: 	2.002847	0.00045615  
3.880000	0           	9.4788e-06  		%%% original: 	2.013198	0.00042657  
3.900000	0           	9.5162e-06  		%%% original: 	2.023549	0.00039548  
3.920000	0           	9.5539e-06  		%%% original: 	2.033899	0.00036509  
3.940000	0           	9.5919e-06  		%%% original: 	2.044250	0.00033659  
3.960000	0           	9.6303e-06  		%%% original: 	2.054600	0.00031196  
3.980000	0           	9.6689e-06  		%%% original: 	2.064951	0.00028986  
4.000000	0           	9.708e-06   		%%% original: 	2.075302	0.0002712   
4.020000	0           	9.7473e-06  		%%% original: 	2.085652	0.0002547   
4.040000	0           	9.7871e-06  		%%% original: 	2.096003	0.00024053  
4.060000	0           	9.8272e-06  		%%% original: 	2.106354	0.00022798  
4.080000	0           	9.8677e-06  		%%% original: 	2.116704	0.00021449  
4.100000	0           	9.9086e-06  		%%% original: 	2.127055	0.00019782  
4.120000	0           	9.9499e-06  		%%% original: 	2.137405	0.00018003  
4.140000	0           	9.9915e-06  		%%% original: 	2.147756	0.00016346  
4.160000	0           	1.0034e-05  		%%% original: 	2.158107	0.00015038  
4.180000	0           	1.0076e-05  		%%% original: 	2.168457	0.00014031  
4.200000	0           	1.012e-05   		%%% original: 	2.178808	0.00013196  
4.220000	0           	1.0167e-05  		%%% original: 	2.189159	0.0001242   
4.240000	0           	1.0215e-05  		%%% original: 	2.199509	0.00011576  
4.260000	0           	1.0265e-05  		%%% original: 	2.209860	0.00010518  
4.280000	0           	1.0318e-05  		%%% original: 	2.220211	9.5725e-05  
4.300000	0           	1.0372e-05  		%%% original: 	2.230561	8.9383e-05  
4.320000	0           	1.0428e-05  		%%% original: 	2.240912	8.3247e-05  
4.340000	0           	1.0486e-05  		%%% original: 	2.251262	7.7707e-05  
4.360000	0           	1.0545e-05  		%%% original: 	2.261613	7.2515e-05  
4.380000	0           	1.0607e-05  		%%% original: 	2.271964	6.8584e-05  
4.400000	0           	1.067e-05   		%%% original: 	2.282314	6.6989e-05  
4.420000	0           	1.0735e-05  		%%% original: 	2.292665	6.5119e-05  
4.440000	0           	1.0801e-05  		%%% original: 	2.303016	6.0543e-05  
4.460000	0           	1.0869e-05  		%%% original: 	2.313366	5.4734e-05  
4.480000	0           	1.0938e-05  		%%% original: 	2.323717	4.9235e-05  
4.500000	0           	1.1009e-05  		%%% original: 	2.334067	4.6696e-05  
4.520000	0           	1.1082e-05  		%%% original: 	2.344418	4.4204e-05  
4.540000	0           	1.1155e-05  		%%% original: 	2.354769	3.8701e-05  
4.560000	0           	1.123e-05   		%%% original: 	2.365119	3.3994e-05  
4.580000	0           	1.1307e-05  		%%% original: 	2.375470	3.2162e-05  
4.600000	0           	1.1385e-05  		%%% original: 	2.385821	3.0705e-05  
4.620000	0           	1.1464e-05  		%%% original: 	2.396171	3.0012e-05  
4.640000	0           	1.1544e-05  		%%% original: 	2.406522	2.9451e-05  
4.660000	0           	1.1626e-05  		%%% original: 	2.416873	2.9967e-05  
4.680000	0           	1.1709e-05  		%%% original: 	2.427223	2.941e-05   
4.700000	0           	1.1792e-05  		%%% original: 	2.437574	2.8034e-05  
4.720000	0           	1.1876e-05  		%%% original: 	2.447924	2.4743e-05  
4.740000	0           	1.196e-05   		%%% original: 	2.458275	2.237e-05   
4.760000	0           	1.2045e-05  		%%% original: 	2.468626	2.2249e-05  
4.780000	0           	1.2132e-05  		%%% original: 	2.478976	2.0658e-05  
4.800000	0           	1.2218e-05  		%%% original: 	2.489327	2.0672e-05  
4.820000	0           	1.2306e-05  		%%% original: 	2.499678	2.1477e-05  
4.840000	0           	1.2395e-05  		%%% original: 	2.510028	2.2719e-05  
4.860000	0           	1.2485e-05  		%%% original: 	2.520379	2.3231e-05  
4.880000	0           	1.2575e-05  		%%% original: 	2.530729	2.2373e-05  
4.900000	0           	1.2667e-05  		%%% original: 	2.541080	2.0571e-05  
4.920000	0           	1.2761e-05  		%%% original: 	2.551431	1.8483e-05  
4.940000	0           	1.2855e-05  		%%% original: 	2.561781	1.8841e-05  
4.960000	0           	1.2951e-05  		%%% original: 	2.572132	1.7525e-05  
4.980000	0           	1.3049e-05  		%%% original: 	2.582483	1.8046e-05  
5.000000	0           	1.3148e-05  		%%% original: 	2.592833	1.834e-05   
5.020000	0           	1.3249e-05  		%%% original: 	2.603184	1.9784e-05  
5.040000	0           	1.3353e-05  		%%% original: 	2.613535	2.0178e-05  
5.060000	0           	1.3458e-05  		%%% original: 	2.623885	1.8673e-05  
5.080000	0           	1.3565e-05  		%%% original: 	2.634236	1.9216e-05  
5.100000	0           	1.3675e-05  		%%% original: 	2.644586	2.0233e-05  
5.120000	0           	1.3788e-05  		%%% original: 	2.654937	1.9461e-05  
5.140000	0           	1.3903e-05  		%%% original: 	2.665288	1.8206e-05  
5.160000	0           	1.4021e-05  		%%% original: 	2.675638	1.8294e-05  
5.180000	0           	1.4141e-05  		%%% original: 	2.685989	1.9675e-05  
5.200000	0           	1.4264e-05  		%%% original: 	2.696340	2.0629e-05  
5.220000	0           	1.4388e-05  		%%% original: 	2.706690	2.0448e-05  
5.240000	0           	1.4514e-05  		%%% original: 	2.717041	2.1143e-05  
5.260000	0           	1.4641e-05  		%%% original: 	2.727391	2.2082e-05  
5.280000	0           	1.4771e-05  		%%% original: 	2.737742	2.4097e-05  
5.300000	0           	1.4902e-05  		%%% original: 	2.748093	2.4955e-05  
5.320000	0           	1.5034e-05  		%%% original: 	2.758443	2.456e-05   
5.340000	0           	1.5169e-05  		%%% original: 	2.768794	2.2802e-05  
5.360000	0           	1.5306e-05  		%%% original: 	2.779145	2.2991e-05  
5.380000	0           	1.5444e-05  		%%% original: 	2.789495	2.4104e-05  
5.400000	0           	1.5584e-05  		%%% original: 	2.799846	2.5381e-05  
5.420000	0           	1.5726e-05  		%%% original: 	2.810197	2.6162e-05  
5.440000	0           	1.587e-05   		%%% original: 	2.820547	2.678e-05   
5.460000	0           	1.6015e-05  		%%% original: 	2.830898	2.5919e-05  
5.480000	0           	1.6161e-05  		%%% original: 	2.841248	2.4134e-05  
5.500000	0           	1.6309e-05  		%%% original: 	2.851599	2.2306e-05  
5.520000	0           	1.6459e-05  		%%% original: 	2.861950	2.251e-05   
