#@RPOL@[ANGLE=] 2 OPTIONS:cols=9
# Note: first line starting with "#@RPOL@" is required for automatic 
# 1-D/2-D interpolation and table format switching (default is 1-D).
# The string in brackets identifies how the row with angle values, y,
# (in degrees) has to start, wavelengths being the leading x column.
# The 'cols=9' option (instead of the correct and automatically determined)
# 'cols=8' keeps older (pre 2020-01-16) sim_telarray versions from 
# falling into a rpolator bug.
#
# Angle-dependent plexiglass window transmission for the SCT camera,
# based on measurements by Oscar Romero and contributed by Olivier Hervet, 2020-01-10.
# Conversion to an equidistantly spaced 2-D table by Konrad Bernloehr
# (converting 0 deg from 2 nm spacing to 5 nm spacing and adding 30 deg and 50 deg
# columns from initial 2-D table at non-equidistant angle values 0,10,20,40,60,70 deg.)
#
# The following line is interpreted by rpolator (for ndim=2, see first line):
ANGLE=    0             10             20           30           40           50           60             70
#
465	0.931956       0.923256       0.93654      0.939674     0.942809     0.898035     0.85326        0.719813
470	0.93945        0.920739       0.932187     0.936354     0.94052      0.895782     0.851043       0.717532
475	0.93385        0.923603       0.933706     0.937585     0.941463     0.892949     0.844434       0.722818
480	0.933565       0.915569       0.928165     0.93437      0.940575     0.892653     0.844732       0.713209
485	0.93813        0.913065       0.918744     0.929244     0.939743     0.885385     0.831027       0.717975
490	0.939517       0.919531       0.935593     0.94087      0.946146     0.898528     0.850909       0.707639
495	0.93845        0.922847       0.923679     0.933371     0.943063     0.891613     0.840163       0.718943
500	0.941926       0.92303        0.937635     0.9406       0.943566     0.899334     0.855103       0.717913
505	0.94023        0.91699        0.940023     0.94137      0.942717     0.899566     0.856416       0.718331
510	0.938601       0.926313       0.927674     0.937221     0.946767     0.895034     0.843301       0.727813
515	0.931877       0.926153       0.920319     0.934719     0.94912      0.892601     0.836082       0.729188
520	0.942018       0.919502       0.934281     0.940955     0.947629     0.901625     0.855622       0.716979
525	0.933989       0.922084       0.938373     0.943526     0.94868      0.904293     0.859906       0.734648
530	0.936759       0.924325       0.922327     0.93491      0.947494     0.896614     0.845734       0.726393
535	0.935311       0.918705       0.947315     0.949207     0.951098     0.909343     0.867588       0.729681
540	0.940777       0.917971       0.922155     0.935982     0.949809     0.904618     0.859428       0.730645
545	0.930481       0.928388       0.924652     0.937303     0.949954     0.903452     0.85695        0.740252
550	0.949903       0.920027       0.951189     0.953226     0.955263     0.917351     0.87944        0.731597
555	0.932594       0.924097       0.920734     0.935635     0.950535     0.905617     0.8607         0.740028
560	0.932442       0.925747       0.915783     0.932922     0.950061     0.899873     0.849685       0.747772
565	0.943217       0.919014       0.937219     0.947893     0.958568     0.917386     0.876204       0.737064
570	0.927326       0.930096       0.916636     0.93654      0.956445     0.905923     0.855402       0.75097
575	0.93999        0.924735       0.944611     0.949796     0.954982     0.918961     0.882939       0.748499
580	0.93931        0.924576       0.946929     0.952907     0.958885     0.917457     0.876029       0.74711
585	0.932987       0.915572       0.960733     0.957961     0.955189     0.924849     0.89451        0.740045
590	0.933219       0.926563       0.919922     0.938689     0.957455     0.911482     0.865509       0.753961
595	0.943537       0.918625       0.953056     0.955556     0.958055     0.92736      0.896665       0.746805
600	0.94586        0.917394       0.959106     0.959315     0.959523     0.921544     0.883565       0.749186
605	0.94463        0.918786       0.951792     0.954878     0.957964     0.922668     0.887372       0.750886
610	0.937056       0.924917       0.934222     0.948117     0.962013     0.913197     0.864382       0.756297
615	0.932061       0.931615       0.9162       0.936369     0.956538     0.908732     0.860927       0.754533
620	0.95535        0.919413       0.958885     0.959202     0.959519     0.928302     0.897085       0.745476
625	0.947812       0.92209        0.955289     0.959684     0.964078     0.933192     0.902306       0.74815
630	0.939828       0.929481       0.932626     0.945363     0.9581       0.917472     0.876844       0.75117
635	0.941142       0.926034       0.934062     0.945974     0.957885     0.917418     0.876952       0.748404
640	0.929133       0.934733       0.915596     0.937016     0.958436     0.905563     0.852689       0.750971
645	0.932952       0.914881       0.960378     0.958925     0.957473     0.925771     0.89407        0.737679
650	0.946635       0.913404       0.955849     0.953358     0.950867     0.912994     0.875121       0.741037
655	0.957531       0.936445       0.916271     0.941235     0.966199     0.922023     0.877848       0.757689
660	0.957765       0.923374       0.960584     0.964395     0.968205     0.940401     0.912597       0.752449
