200	0.2 # Extrapolation
220	0.3 # Extrapolation
230	0.42 # Extrapolation
240	0.53 # Extrapolation
250	0.628994552
251	0.636088724
252	0.642854414
253	0.649846517
254	0.656693483
255	0.663996759
256	0.671294759
257	0.677988138
258	0.684716586
259	0.691125414
260	0.697924414
261	0.704716724
262	0.711387862
263	0.717938345
264	0.724379897
265	0.730556103
266	0.736300345
267	0.742414966
268	0.748346724
269	0.75423069
270	0.759612931
271	0.765058966
272	0.770692655
273	0.776651241
274	0.782118793
275	0.787385862
276	0.792561103
277	0.797817138
278	0.802881586
279	0.807627483
280	0.812393035
281	0.817419966
282	0.821919586
283	0.826280207
284	0.830256276
285	0.834205552
286	0.838179035
287	0.842138586
288	0.846125379
289	0.849968759
290	0.853355207
291	0.856855517
292	0.859899103
293	0.863087655
294	0.866203035
295	0.869331793
296	0.872369172
297	0.875370172
298	0.878215897
299	0.880919897
300	0.883462241
301	0.885969793
302	0.888518793
303	0.890495103
304	0.892964379
305	0.895160828
306	0.897576862
307	0.899638414
308	0.901519793
309	0.903577241
310	0.90511931
311	0.907080552
312	0.908791793
313	0.910425103
314	0.911874586
315	0.913266138
316	0.914574552
317	0.915899207
318	0.917455655
319	0.919047
320	0.920265414
321	0.921345793
322	0.922020379
323	0.923026414
324	0.923828
325	0.924605621
326	0.925517379
327	0.926589759
328	0.927381517
329	0.928203655
330	0.929127586
331	0.929967379
332	0.931023931
333	0.931615793
334	0.931901862
335	0.932300759
336	0.933030276
337	0.933896552
338	0.934597207
339	0.934750172
340	0.934432483
341	0.934191448
342	0.934696724
343	0.93535531
344	0.935600345
345	0.936304207
346	0.936936379
347	0.937218655
348	0.937786793
349	0.937826931
350	0.938352655
351	0.93845469
352	0.938931828
353	0.939096552
354	0.939313828
355	0.93960369
356	0.939966035
357	0.940190483
358	0.940047448
359	0.940376379
360	0.940599207
361	0.941067069
362	0.941234828
363	0.941113241
364	0.940879241
365	0.941036483
366	0.941194621
367	0.941243862
368	0.941223138
369	0.941109931
370	0.941099345
371	0.941081
372	0.94110369
373	0.940987586
374	0.940927724
375	0.940602241
376	0.940415138
377	0.940226483
378	0.940103035
379	0.939930379
380	0.939742483
381	0.939636207
382	0.939509069
383	0.939440448
384	0.939195517
385	0.939201724
386	0.939063586
387	0.938925345
388	0.938576793
389	0.938355345
390	0.938046035
391	0.937889035
392	0.937661172
393	0.937609828
394	0.937375586
395	0.937089828
396	0.936884103
397	0.936816138
398	0.936575276
399	0.936483931
400	0.936254241
401	0.936091172
402	0.935848552
403	0.935697897
404	0.935640586
405	0.935431448
406	0.935246966
407	0.93508969
408	0.934929862
409	0.934830069
410	0.934648517
411	0.934445483
412	0.934133897
413	0.933745862
414	0.933697345
415	0.933549138
416	0.933421207
417	0.933146931
418	0.932953655
419	0.932756
420	0.932604241
421	0.932143931
422	0.931898552
423	0.931806138
424	0.931666483
425	0.931620828
426	0.931403379
427	0.931171172
428	0.930835276
429	0.930686897
430	0.930475172
431	0.930240241
432	0.930012828
433	0.929892862
434	0.929768862
435	0.929584138
436	0.929292759
437	0.929100276
438	0.928910793
439	0.928617586
440	0.928478
441	0.928292759
442	0.928083931
443	0.927793724
444	0.927588207
445	0.927245793
446	0.926931655
447	0.926577862
448	0.926238517
449	0.925930172
450	0.925633448
451	0.925314276
452	0.924858724
453	0.924470621
454	0.923988793
455	0.923519448
456	0.923116414
457	0.922692517
458	0.922295448
459	0.921989724
460	0.921596069
461	0.921269345
462	0.920911
463	0.920512862
464	0.920232586
465	0.919849828
466	0.919493103
467	0.919121379
468	0.918755759
469	0.918512448
470	0.918190035
471	0.917860207
472	0.917537759
473	0.917238276
474	0.916932414
475	0.916557241
476	0.916115517
477	0.915878793
478	0.915551586
479	0.915296241
480	0.914918069
481	0.914566724
482	0.914199793
483	0.913799517
484	0.913523793
485	0.913121103
486	0.912814138
487	0.91248869
488	0.912112276
489	0.91173469
490	0.911303069
491	0.910958655
492	0.910533
493	0.910202172
494	0.909739035
495	0.909336035
496	0.908899655
497	0.908501586
498	0.908113966
499	0.907709138
500	0.907295103
501	0.906886035
502	0.906461103
503	0.906034897
504	0.905687138
505	0.905203483
506	0.904795276
507	0.904361586
508	0.903997724
509	0.90347131
510	0.903160448
511	0.902737276
512	0.902254
513	0.901782207
514	0.90123031
515	0.900738207
516	0.900290448
517	0.899890069
