0.058095	0.15117     	0.15146     
0.096825	0.17425     	0.17453     
0.135556	0.19961     	0.19989     
0.174286	0.22725     	0.22753     
0.213016	0.25714     	0.25741     
0.251746	0.28916     	0.28943     
0.290476	0.32316     	0.32343     
0.329207	0.35894     	0.3592      
0.367937	0.39623     	0.39648     
0.406667	0.4347      	0.43494     
0.445397	0.47396     	0.47421     
0.484127	0.51359     	0.51383     
0.522858	0.55311     	0.55334     
0.561588	0.592       	0.59222     
0.600318	0.62972     	0.62994     
0.639048	0.66572     	0.66593     
0.677778	0.69944     	0.69965     
0.716509	0.73035     	0.73056     
0.755239	0.75792     	0.75813     
0.793969	0.78169     	0.7819      
0.832699	0.80125     	0.80145     
0.871429	0.81624     	0.81643     
0.910160	0.82638     	0.82657     
0.948890	0.8315      	0.83169     
0.987620	0.8315      	0.83168     
1.026350	0.82638     	0.82656     
1.065080	0.81624     	0.81641     
1.103811	0.80125     	0.80142     
1.142541	0.78169     	0.78186     
1.181271	0.75792     	0.75809     
1.220001	0.73035     	0.73051     
1.258731	0.69944     	0.6996      
1.297462	0.66572     	0.66587     
1.336192	0.62972     	0.62987     
1.374922	0.592       	0.59215     
1.413652	0.55311     	0.55326     
1.452382	0.51359     	0.51374     
1.491113	0.47396     	0.4741      
1.529843	0.4347      	0.43484     
1.568573	0.39623     	0.39637     
1.607303	0.35894     	0.35908     
1.646033	0.32316     	0.32329     
1.684764	0.28916     	0.28929     
1.723494	0.25714     	0.25726     
1.762224	0.22725     	0.22738     
1.800954	0.19961     	0.19973     
1.839684	0.17425     	0.17436     
1.878415	0.15117     	0.15128     
1.917145	0.13034     	0.13045     
1.955875	0.11169     	0.1118      
1.994605	0.095118    	0.095227    
2.033335	0.080507    	0.080613    
2.072066	0.06772     	0.067825    
2.110796	0.056614    	0.056716    
2.149526	0.047038    	0.047137    
2.188256	0.03884     	0.038939    
2.226986	0.031874    	0.031971    
2.265717	0.025996    	0.026091    
2.304447	0.021072    	0.021165    
2.343177	0.016975    	0.017066    
2.381907	0.013591    	0.01368     
2.420637	0.010814    	0.010901    
2.459368	0.0085515   	0.008637    
2.498098	0.0067208   	0.0068046   
2.536828	0.0052495   	0.0053316   
2.575558	0.004075    	0.0041555   
2.614288	0.0031438   	0.0032228   
2.653019	0.0024105   	0.0024879   
2.691749	0.0018368   	0.0019126   
2.730479	0.0013911   	0.0014654   
2.769209	0.001047    	0.0011199   
2.807939	0.00078319  	0.00085461  
2.846670	0.00058224  	0.00065224  
2.885400	0.00043018  	0.00049879  
2.924130	0.00031588  	0.00038313  
2.962860	0.00023052  	0.00029644  
3.001590	0.00016719  	0.00023181  
3.040321	0.00012051  	0.00018385  
3.079051	8.6332e-05  	0.00014842  
3.117781	6.1465e-05  	0.00012232  
3.156511	4.3491e-05  	0.00010314  
3.195241	3.0584e-05  	8.9052e-05  
3.233972	2.1375e-05  	7.8685e-05  
3.272702	1.4847e-05  	7.1022e-05  
3.311432	1.0249e-05  	6.5312e-05  
3.350162	7.0312e-06  	6.1004e-05  
3.388892	4.7941e-06  	5.7698e-05  
3.427623	3.2486e-06  	5.5105e-05  
3.466353	2.1878e-06  	5.3017e-05  
3.505083	1.4643e-06  	5.1288e-05  
3.543813	9.7407e-07  	4.9811e-05  
3.582543	6.4395e-07  	4.8514e-05  
3.621274	4.2309e-07  	4.7345e-05  
3.660004	2.7627e-07  	4.6269e-05  
3.698734	1.7929e-07  	4.5261e-05  
3.737464	1.1563e-07  	4.4305e-05  
3.776194	7.412e-08   	4.3389e-05  
3.814924	4.7218e-08  	4.2504e-05  
3.853655	2.9895e-08  	4.1646e-05  
3.892385	1.881e-08   	4.0811e-05  
3.931115	1.1763e-08  	3.9996e-05  
3.969845	7.3106e-09  	3.92e-05    
4.008575	4.5156e-09  	3.8421e-05  
4.047306	2.7719e-09  	3.7658e-05  
4.086036	1.6911e-09  	3.6912e-05  
4.124766	1.0254e-09  	3.618e-05   
4.163496	6.1788e-10  	3.5463e-05  
4.202226	3.7004e-10  	3.4761e-05  
4.240957	2.2025e-10  	3.4073e-05  
4.279687	1.3028e-10  	3.3398e-05  
4.318417	7.6592e-11  	3.2736e-05  
4.357147	4.475e-11   	3.2088e-05  
4.395877	2.5985e-11  	3.1453e-05  
4.434608	1.4996e-11  	3.083e-05   
4.473338	8.6007e-12  	3.0219e-05  
4.512068	4.9025e-12  	2.9621e-05  
4.550798	2.7772e-12  	2.9034e-05  
4.589528	1.5636e-12  	2.846e-05   
4.628259	8.7491e-13  	2.7896e-05  
4.666989	4.8654e-13  	2.7344e-05  
4.705719	2.689e-13   	2.6802e-05  
4.744449	1.477e-13   	2.6271e-05  
4.783179	8.0626e-14  	2.5751e-05  
4.821910	4.3742e-14  	2.5241e-05  
4.860640	2.3585e-14  	2.4742e-05  
4.899370	1.2638e-14  	2.4252e-05  
4.938100	6.7307e-15  	2.3771e-05  
4.976830	3.5625e-15  	2.3301e-05  
5.015561	1.8739e-15  	2.2839e-05  
5.054291	9.7968e-16  	2.2387e-05  
5.093021	0           	2.1944e-05  
5.131751	0           	2.1509e-05  
5.170481	0           	2.1083e-05  
5.209212	0           	2.0666e-05  
5.247942	0           	2.0257e-05  
5.286672	0           	1.9856e-05  
5.325402	0           	1.9462e-05  
5.364132	0           	1.9077e-05  
5.402863	0           	1.8699e-05  
5.441593	0           	1.8329e-05  
5.480323	0           	1.7966e-05  
5.519053	0           	1.761e-05   
5.557783	0           	1.7262e-05  
5.596514	0           	1.692e-05   
5.635244	0           	1.6585e-05  
5.673974	0           	1.6256e-05  
5.712704	0           	1.5934e-05  
5.751434	0           	1.5619e-05  
5.790165	0           	1.531e-05   
5.828895	0           	1.5006e-05  
5.867625	0           	1.4709e-05  
5.906355	0           	1.4418e-05  
5.945085	0           	1.4133e-05  
5.983816	0           	1.3853e-05  
6.022546	0           	1.3578e-05  
6.061276	0           	1.331e-05   
6.100006	0           	1.3046e-05  
6.138736	0           	1.2788e-05  
6.177467	0           	1.2535e-05  
6.216197	0           	1.2286e-05  
6.254927	0           	1.2043e-05  
6.293657	0           	1.1805e-05  
6.332387	0           	1.1571e-05  
6.371118	0           	1.1342e-05  
6.409848	0           	1.1117e-05  
6.448578	0           	1.0897e-05  
6.487308	0           	1.0681e-05  
6.526038	0           	1.047e-05   
6.564769	0           	1.0262e-05  
6.603499	0           	1.0059e-05  
6.642229	0           	9.86e-06    
6.680959	0           	9.6648e-06  
6.719689	0           	9.4734e-06  
6.758420	0           	9.2858e-06  
6.797150	0           	9.1019e-06  
6.835880	0           	8.9217e-06  
6.874610	0           	8.745e-06   
6.913340	0           	8.5718e-06  
6.952071	0           	8.4022e-06  
6.990801	0           	8.2357e-06  
7.029531	0           	8.0727e-06  
7.068261	0           	7.9128e-06  
7.106991	0           	7.7561e-06  
7.145722	0           	7.6026e-06  
7.184452	0           	7.452e-06   
7.223182	0           	7.3045e-06  
7.261912	0           	7.1598e-06  
7.300642	0           	7.018e-06   
7.339373	0           	6.8791e-06  
7.378103	0           	6.7429e-06  
7.416833	0           	6.6093e-06  
7.455563	0           	6.4785e-06  
7.494293	0           	6.3502e-06  
7.533023	0           	6.2244e-06  
7.571754	0           	6.1012e-06  
7.610484	0           	5.9804e-06  
7.649214	0           	5.862e-06   
7.687944	0           	5.7459e-06  
7.726674	0           	5.6321e-06  
7.765405	0           	5.5206e-06  
7.804135	0           	5.4113e-06  
7.842865	0           	5.3041e-06  
7.881595	0           	5.1991e-06  
7.920325	0           	5.0961e-06  
7.959056	0           	4.9952e-06  
7.997786	0           	4.8963e-06  
8.036516	0           	4.7994e-06  
8.075246	0           	4.7043e-06  
8.113976	0           	4.6112e-06  
8.152707	0           	4.5199e-06  
8.191437	0           	4.4304e-06  
8.230167	0           	4.3426e-06  
8.268897	0           	4.2567e-06  
8.307627	0           	4.1724e-06  
8.346358	0           	4.0897e-06  
8.385088	0           	4.0088e-06  
8.423818	0           	3.9294e-06  
8.462548	0           	3.8516e-06  
8.501278	0           	3.7753e-06  
8.540009	0           	3.7006e-06  
8.578739	0           	3.6273e-06  
8.617469	0           	3.5555e-06  
8.656199	0           	3.4851e-06  
8.694929	0           	3.416e-06   
8.733660	0           	3.3484e-06  
8.772390	0           	3.2821e-06  
8.811120	0           	3.2171e-06  
8.849850	0           	3.1534e-06  
8.888580	0           	3.091e-06   
8.927311	0           	3.0298e-06  
8.966041	0           	2.9698e-06  
9.004771	0           	2.911e-06   
9.043501	0           	2.8533e-06  
9.082231	0           	2.7968e-06  
9.120962	0           	2.7414e-06  
9.159692	0           	2.6872e-06  
9.198422	0           	2.6339e-06  
9.237152	0           	2.5818e-06  
9.275882	0           	2.5307e-06  
9.314613	0           	2.4806e-06  
9.353343	0           	2.4314e-06  
9.392073	0           	2.3833e-06  
9.430803	0           	2.3361e-06  
9.469533	0           	2.2898e-06  
9.508264	0           	2.2445e-06  
9.546994	0           	2.2001e-06  
9.585724	0           	2.1565e-06  
9.624454	0           	2.1138e-06  
9.663184	0           	2.0719e-06  
9.701915	0           	2.0309e-06  
9.740645	0           	1.9907e-06  
9.779375	0           	1.9513e-06  
9.818105	0           	1.9126e-06  
9.856835	0           	1.8748e-06  
9.895566	0           	1.8376e-06  
9.934296	0           	1.8013e-06  
9.973026	0           	1.7656e-06  
10.011756	0           	1.7306e-06  
10.050486	0           	1.6964e-06  
10.089217	0           	1.6628e-06  
10.127947	0           	1.6298e-06  
10.166677	0           	1.5976e-06  
10.205407	0           	1.5659e-06  
10.244137	0           	1.5349e-06  
10.282868	0           	1.5045e-06  
10.321598	0           	1.4747e-06  
10.360328	0           	1.4455e-06  
10.399058	0           	1.4169e-06  
10.437788	0           	1.3889e-06  
10.476519	0           	1.3614e-06  
10.515249	0           	1.3344e-06  
10.553979	0           	1.308e-06   
10.592709	0           	1.2821e-06  
10.631439	0           	1.2567e-06  
10.670170	0           	1.2318e-06  
10.708900	0           	1.2074e-06  
10.747630	0           	1.1835e-06  
10.786360	0           	1.1601e-06  
10.825090	0           	1.1371e-06  
10.863821	0           	1.1146e-06  
10.902551	0           	1.0925e-06  
10.941281	0           	1.0709e-06  
10.980011	0           	1.0497e-06  
11.018741	0           	1.0289e-06  
11.057472	0           	1.0085e-06  
11.096202	0           	9.8855e-07  
11.134932	0           	9.6897e-07  
11.173662	0           	9.4978e-07  
11.212392	0           	9.3098e-07  
11.251122	0           	9.1255e-07  
11.289853	0           	8.9448e-07  
11.328583	0           	8.7676e-07  
11.367313	0           	8.5941e-07  
11.406043	0           	8.4239e-07  
11.444773	0           	8.2571e-07  
11.483504	0           	8.0936e-07  
11.522234	0           	7.9333e-07  
11.560964	0           	7.7762e-07  
11.599694	0           	7.6222e-07  
11.638424	0           	7.4713e-07  
11.677155	0           	7.3234e-07  
11.715885	0           	7.1783e-07  
11.754615	0           	7.0362e-07  
11.793345	0           	6.8969e-07  
11.832075	0           	6.7603e-07  
11.870806	0           	6.6264e-07  
11.909536	0           	6.4952e-07  
11.948266	0           	6.3666e-07  
11.986996	0           	6.2406e-07  
12.025726	0           	6.117e-07   
12.064457	0           	5.9959e-07  
12.103187	0           	5.8771e-07  
12.141917	0           	5.7608e-07  
12.180647	0           	5.6467e-07  
12.219377	0           	5.5349e-07  
12.258108	0           	5.4253e-07  
12.296838	0           	5.3179e-07  
12.335568	0           	5.2126e-07  
12.374298	0           	5.1093e-07  
12.413028	0           	5.0082e-07  
12.451759	0           	4.909e-07   
12.490489	0           	4.8118e-07  
12.529219	0           	4.7165e-07  
12.567949	0           	4.6231e-07  
12.606679	0           	4.5316e-07  
12.645410	0           	4.4418e-07  
12.684140	0           	4.3539e-07  
12.722870	0           	4.2677e-07  
12.761600	0           	4.1832e-07  
12.800330	0           	4.1003e-07  
12.839061	0           	4.0191e-07  
12.877791	0           	3.9396e-07  
12.916521	0           	3.8615e-07  
12.955251	0           	3.7851e-07  
12.993981	0           	3.7101e-07  
13.032712	0           	3.6367e-07  
13.071442	0           	3.5647e-07  
13.110172	0           	3.4941e-07  
13.148902	0           	3.4249e-07  
13.187632	0           	3.3571e-07  
13.226363	0           	3.2906e-07  
13.265093	0           	3.2254e-07  
13.303823	0           	3.1616e-07  
13.342553	0           	3.099e-07   
13.381283	0           	3.0376e-07  
13.420014	0           	2.9775e-07  
13.458744	0           	2.9185e-07  
13.497474	0           	2.8607e-07  
13.536204	0           	2.8041e-07  
13.574934	0           	2.7485e-07  
13.613665	0           	2.6941e-07  
13.652395	0           	2.6408e-07  
13.691125	0           	2.5885e-07  
13.729855	0           	2.5372e-07  
13.768585	0           	2.487e-07   
13.807316	0           	2.4377e-07  
13.846046	0           	2.3895e-07  
13.884776	0           	2.3422e-07  
13.923506	0           	2.2958e-07  
13.962236	0           	2.2503e-07  
14.000967	0           	2.2058e-07  
14.039697	0           	2.1621e-07  
14.078427	0           	2.1193e-07  
14.117157	0           	2.0773e-07  
14.155887	0           	2.0362e-07  
14.194618	0           	1.9958e-07  
14.233348	0           	1.9563e-07  
14.272078	0           	1.9176e-07  
14.310808	0           	1.8796e-07  
14.349538	0           	1.8424e-07  
14.388269	0           	1.8059e-07  
14.426999	0           	1.7702e-07  
14.465729	0           	1.7351e-07  
14.504459	0           	1.7008e-07  
14.543189	0           	1.6671e-07  
14.581920	0           	1.6341e-07  
14.620650	0           	1.6017e-07  
14.659380	0           	1.57e-07    
14.698110	0           	1.5389e-07  
14.736840	0           	1.5084e-07  
14.775571	0           	1.4786e-07  
14.814301	0           	1.4493e-07  
14.853031	0           	1.4206e-07  
14.891761	0           	1.3925e-07  
14.930491	0           	1.3649e-07  
14.969221	0           	1.3379e-07  
15.007952	0           	1.3114e-07  
15.046682	0           	1.2854e-07  
15.085412	0           	1.2599e-07  
15.124142	0           	1.235e-07   
15.162872	0           	1.2105e-07  
15.201603	0           	1.1866e-07  
15.240333	0           	1.1631e-07  
15.279063	0           	1.14e-07    
15.317793	0           	1.1175e-07  
15.356523	0           	1.0953e-07  
15.395254	0           	1.0737e-07  
15.433984	0           	1.0524e-07  
15.472714	0           	1.0316e-07  
15.511444	0           	1.0111e-07  
15.550174	0           	9.9111e-08  
15.588905	0           	9.7149e-08  
15.627635	0           	9.5225e-08  
15.666365	0           	9.3339e-08  
15.705095	0           	9.1491e-08  
15.743825	0           	8.9679e-08  
15.782556	0           	8.7904e-08  
15.821286	0           	8.6163e-08  
15.860016	0           	8.4457e-08  
15.898746	0           	8.2784e-08  
15.937476	0           	8.1145e-08  
15.976207	0           	7.9538e-08  
16.014937	0           	7.7963e-08  
16.053667	0           	7.642e-08   
16.092397	0           	7.4906e-08  
16.131127	0           	7.3423e-08  
16.169858	0           	7.1969e-08  
16.208588	0           	7.0544e-08  
16.247318	0           	6.9147e-08  
16.286048	0           	6.7778e-08  
16.324778	0           	6.6436e-08  
16.363509	0           	6.512e-08   
16.402239	0           	6.3831e-08  
16.440969	0           	6.2567e-08  
16.479699	0           	6.1328e-08  
16.518429	0           	6.0114e-08  
16.557160	0           	5.8923e-08  
16.595890	0           	5.7757e-08  
16.634620	0           	5.6613e-08  
16.673350	0           	5.5492e-08  
16.712080	0           	5.4393e-08  
16.750811	0           	5.3316e-08  
16.789541	0           	5.226e-08   
16.828271	0           	5.1226e-08  
16.867001	0           	5.0211e-08  
16.905731	0           	4.9217e-08  
16.944462	0           	4.8242e-08  
16.983192	0           	4.7287e-08  
17.021922	0           	4.6351e-08  
17.060652	0           	4.5433e-08  
17.099382	0           	4.4533e-08  
17.138113	0           	4.3652e-08  
17.176843	0           	4.2787e-08  
17.215573	0           	4.194e-08   
17.254303	0           	4.111e-08   
17.293033	0           	4.0296e-08  
17.331764	0           	3.9498e-08  
17.370494	0           	3.8715e-08  
17.409224	0           	3.7949e-08  
17.447954	0           	3.7197e-08  
17.486684	0           	3.6461e-08  
17.525415	0           	3.5739e-08  
17.564145	0           	3.5031e-08  
17.602875	0           	3.4338e-08  
17.641605	0           	3.3658e-08  
17.680335	0           	3.2991e-08  
17.719066	0           	3.2338e-08  
17.757796	0           	3.1698e-08  
17.796526	0           	3.107e-08   
17.835256	0           	3.0455e-08  
17.873986	0           	2.9852e-08  
17.912717	0           	2.9261e-08  
17.951447	0           	2.8681e-08  
17.990177	0           	2.8113e-08  
18.028907	0           	2.7557e-08  
18.067637	0           	2.7011e-08  
18.106368	0           	2.6476e-08  
18.145098	0           	2.5952e-08  
18.183828	0           	2.5438e-08  
18.222558	0           	2.4934e-08  
18.261288	0           	2.444e-08   
18.300019	0           	2.3957e-08  
18.338749	0           	2.3482e-08  
18.377479	0           	2.3017e-08  
18.416209	0           	2.2561e-08  
18.454939	0           	2.2115e-08  
18.493670	0           	2.1677e-08  
18.532400	0           	2.1247e-08  
18.571130	0           	2.0827e-08  
18.609860	0           	2.0414e-08  
18.648590	0           	2.001e-08   
18.687320	0           	1.9614e-08  
18.726051	0           	1.9226e-08  
18.764781	0           	1.8845e-08  
18.803511	0           	1.8472e-08  
18.842241	0           	1.8106e-08  
18.880971	0           	1.7747e-08  
18.919702	0           	1.7396e-08  
18.958432	0           	1.7052e-08  
18.997162	0           	1.6714e-08  
19.035892	0           	1.6383e-08  
19.074622	0           	1.6059e-08  
19.113353	0           	1.5741e-08  
19.152083	0           	1.5429e-08  
19.190813	0           	1.5123e-08  
19.229543	0           	1.4824e-08  
19.268273	0           	1.453e-08   
19.307004	0           	1.4243e-08  
19.345734	0           	1.3961e-08  
19.384464	0           	1.3684e-08  
19.423194	0           	1.3413e-08  
19.461924	0           	1.3148e-08  
19.500655	0           	1.2887e-08  
19.539385	0           	1.2632e-08  
19.578115	0           	1.2382e-08  
19.616845	0           	1.2137e-08  
19.655575	0           	1.1896e-08  
